event_id,date,home_team,away_team,home_q1,away_q1,home_final,away_final,odd_id,handicap,home_od,away_od,add_time,time_str,odd_id_3,handicap_3,over_od_3,under_od_3,add_time_3,time_str_3,odd_id_8,handicap_8,home_od_8,away_od_8,add_time_8,time_str_8
3841618,2021-07-29 15:45:00,Basquete Cearense LDB U22,Cerrado Basquete LDB U22,,,51.0,108.0,46883262,+24.5,1.869,1.800,1627582363,,59093522,137.5,1.833,1.833,1627498060,,13424662,+7.5,1.800,1.869,1627582363,
3841617,2021-07-29 13:30:00,Praia Clube/Gabarito LDB U22,Bauru LDB U22,,,75.0,71.0,46881255,+5.5,1.833,1.833,1627574777,,59132680,148.5,1.909,1.769,1627576015,,13424027,+1.5,1.833,1.833,1627574777,
3841574,2021-07-29 11:15:00,BRB/Brasilia LDB U22,Rio Claro/ABDC LDB U22,,,68.0,63.0,46863320,+21.5,2.000,1.714,1627523862,,59093200,153.5,1.833,1.833,1627496959,,13419034,+6.5,1.833,1.833,1627523862,
3841573,2021-07-29 09:00:00,Minas LDB U22,Mogi Basquete LDB U22,12.0,19.0,73.0,69.0,46875810,+4.5,1.714,2.000,1627559628,,59124150,146.5,2.000,1.714,1627559628,,13422218,+0.5,1.909,1.769,1627559628,
3839696,2021-07-28 18:00:00,Stock Med/Unico LDB U22,Paulistano U22,9.0,16.0,39.0,83.0,46850530,+21.5,1.833,1.833,1627482390,,59083709,131.5,1.833,1.833,1627474203,,13414851,+6.5,1.800,1.869,1627482390,
3839600,2021-07-28 15:45:00,Caxias do Sul LDB U22,Sao Paulo LDB U22,,,62.0,78.0,46850750,+25.5,1.833,1.833,1627483269,,59082458,133.5,1.833,1.833,1627472494,,13414927,+7.5,1.833,1.833,1627483269,
3839553,2021-07-28 13:30:00,Campo Mourao LDB U22,Pato Basquete LDB U22,,,66.0,54.0,46850106,-9.5,1.800,1.869,1627481243,,59081707,136.5,1.833,1.833,1627471400,,13414648,-2.5,1.800,1.869,1627481243,
3839465,2021-07-28 11:15:00,Coritiba/Thalia LDB U22,Sao Jose U22,9.0,18.0,64.0,77.0,46850057,+15.5,1.869,1.800,1627481103,,59087528,132.5,1.833,1.833,1627481103,,13414627,+4.5,1.833,1.833,1627481103,
3839086,2021-07-28 09:00:00,ADRM/Maringa LDB U22,Corinthians U22,,,53.0,80.0,46846171,+14.5,1.869,1.800,1627472348,,59076927,132.5,1.833,1.833,1627463509,,13413508,+4.5,1.800,1.869,1627472348,
3834987,2021-07-27 18:00:00,Sao Paulo LDB U22,Campo Mourao LDB U22,,,82.0,67.0,46813704,-27.5,1.833,1.833,1627382375,,59035873,136.5,1.833,1.833,1627380672,,13403288,-7.5,1.769,1.909,1627382375,
3834986,2021-07-27 18:00:00,Minas LDB U22,Pinheiros U22,,,48.0,104.0,46813441,+35.5,1.869,1.800,1627381639,,59039262,152.5,1.833,1.833,1627386011,,13403201,+10.5,1.833,1.833,1627381639,
3834985,2021-07-27 15:45:00,Sao Jose U22,Stock Med/Unico LDB U22,,,83.0,76.0,46813333,-2.5,1.833,1.833,1627381362,,59035896,138.5,1.833,1.833,1627380688,,13403174,-0.5,1.833,1.833,1627381362,
3834984,2021-07-27 15:45:00,Praia Clube/Gabarito LDB U22,Mogi Basquete LDB U22,,,83.0,69.0,46813132,-12.5,1.833,1.833,1627381025,,59039013,137.5,1.833,1.833,1627385700,,13403100,-3.5,1.833,1.833,1627380693,
3834914,2021-07-27 13:30:00,Franca U22,Caxias do Sul LDB U22,,,91.0,53.0,46812586,-34.5,1.833,1.833,1627379924,,59035396,126.5,1.833,1.833,1627379924,,13403002,-9.5,1.769,1.909,1627379924,
3834863,2021-07-27 13:30:00,Basquete Cearense LDB U22,Rio Claro/ABDC LDB U22,,,45.0,105.0,46812027,+32.5,1.833,1.833,1627378889,,59034772,136.5,1.833,1.833,1627378889,,13402928,+9.5,1.833,1.833,1627378889,
3834841,2021-07-27 11:15:00,Corinthians U22,Coritiba/Thalia LDB U22,,,73.0,59.0,46812348,-22.5,1.800,1.869,1627379381,,59034284,135.5,1.833,1.833,1627378371,,13402957,-6.5,1.800,1.869,1627379381,
3834829,2021-07-27 11:15:00,BRB/Brasilia LDB U22,Bauru LDB U22,,,63.0,85.0,46819416,+35.5,1.833,1.833,1627394630,,59035649,152.5,1.833,1.833,1627380376,,13404866,+10.5,1.833,1.833,1627394630,
3834811,2021-07-27 09:00:00,Pato Basquete LDB U22,ADRM/Maringa LDB U22,,,47.0,91.0,46811553,+10.5,1.869,1.800,1627378119,,59033568,130.5,1.833,1.833,1627377440,,13402806,+2.5,1.909,1.769,1627378119,
3834801,2021-07-27 09:00:00,Flamengo U22,Cerrado Basquete LDB U22,,,94.0,57.0,46812614,-8.5,1.769,1.909,1627380010,,59033524,135.5,1.833,1.833,1627377323,,13403003,-2.5,1.833,1.833,1627380010,
3829803,2021-07-26 18:00:00,Caxias do Sul LDB U22,Paulistano U22,,,24.0,84.0,46795100,+40.5,1.869,1.800,1627331851,,59011290,128.5,1.833,1.833,1627332053,,13397752,+11.5,1.909,1.769,1627331851,
3830928,2021-07-26 15:45:00,Stock Med/Unico LDB U22,Corinthians U22,,,61.0,82.0,46788923,+5.5,1.833,1.833,1627309921,,59002524,135.5,1.833,1.833,1627309921,,13395824,+1.5,1.833,1.833,1627309921,
3829802,2021-07-26 13:30:00,Campo Mourao LDB U22,Franca U22,,,51.0,85.0,46789170,+23.5,1.800,1.869,1627310770,,59002949,127.5,1.833,1.833,1627310770,,13395875,+6.5,1.869,1.800,1627310770,
3829711,2021-07-26 11:15:00,ADRM/Maringa LDB U22,Sao Paulo LDB U22,,,,,46782192,+25.5,1.833,1.833,1627293149,,58993323,130.5,1.833,1.833,1627293149,,13394483,+7.5,1.833,1.833,1627297166,
3829710,2021-07-26 09:00:00,Coritiba/Thalia LDB U22,Pato Basquete LDB U22,,,71.0,64.0,46784857,-6.5,1.769,1.909,1627299538,,58993311,125.5,1.833,1.833,1627293132,,13394667,-1.5,1.714,2.000,1627299538,
3927495,2021-07-25 09:00:00,Minas LDB U22,Cerrado Basquete LDB U22,18.0,20.0,73.0,77.0,,,,,,,,,,,,,,,,,,
3927498,2021-07-22 11:15:00,Pato Basquete LDB U22,Caxias do Sul LDB U22,14.0,20.0,59.0,76.0,,,,,,,,,,,,,,,,,,
